term_original,best_domain,top_score,second_score,margin,cluster_id,cluster_confidence,cluster_label
I hurt all over - my joints and legs,pain_musculoskeletal,0.5577904,0.33391,0.22388041,-1,0.0,noise
right hip burns,pain_musculoskeletal,0.5428822,0.31936854,0.22351366,-1,0.0,noise
"muscle pain: calves, thighs, arms, upper back, lower back",pain_musculoskeletal,0.5466221,0.32422662,0.22239548,-1,0.0,noise
Severe knee pain,pain_musculoskeletal,0.5610751,0.33878094,0.22229415,-1,0.0,noise
foot and leg pain,pain_musculoskeletal,0.5572187,0.3354252,0.22179347,-1,0.0,noise
thigh pain,pain_musculoskeletal,0.6283253,0.4067083,0.22161698,-1,0.0,noise
Extra fibro pain,pain_musculoskeletal,0.57499623,0.3535869,0.22140932,-1,0.0,noise
brace hurts,pain_musculoskeletal,0.5836581,0.3622648,0.22139329,-1,0.0,noise
pain 8,pain_musculoskeletal,0.7393521,0.51809925,0.22125286,-1,0.0,noise
shooting leg pain,pain_musculoskeletal,0.57381845,0.35258693,0.22123152,-1,0.0,noise
aching muscles,pain_musculoskeletal,0.74440217,0.5232868,0.22111535,-1,0.0,noise
excruciating pain,pain_musculoskeletal,0.7171445,0.4960423,0.22110218,-1,0.0,noise
Terrible back pain,pain_musculoskeletal,0.70126843,0.4801802,0.22108823,-1,0.0,noise
"hand, wrist and lower arm pain",pain_musculoskeletal,0.54263973,0.32166433,0.2209754,-1,0.0,noise
Back and shoulder pain,pain_musculoskeletal,0.6244029,0.40372077,0.22068211,-1,0.0,noise
leg still hurts,pain_musculoskeletal,0.64574385,0.4255935,0.22015035,-1,0.0,noise
pain on touch,pain_musculoskeletal,0.65844357,0.43839824,0.22004533,-1,0.0,noise
muscle tension pain,pain_musculoskeletal,0.6235944,0.40357548,0.22001892,-1,0.0,noise
left wrist pain,pain_musculoskeletal,0.5040021,0.28400022,0.22000188,-1,0.0,noise
arthritis,pain_musculoskeletal,0.644029,0.42407876,0.21995026,-1,0.0,noise
nerve pain in hand,pain_musculoskeletal,0.5251177,0.30543607,0.21968162,-1,0.0,noise
High back pain,pain_musculoskeletal,0.62144566,0.40179837,0.21964729,-1,0.0,noise
horrible sharp pain in back,pain_musculoskeletal,0.66430247,0.4447232,0.21957928,-1,0.0,noise
severe left knee pain,pain_musculoskeletal,0.5110236,0.2914612,0.21956238,-1,0.0,noise
rain joint pain,pain_musculoskeletal,0.5557577,0.33637294,0.21938476,-1,0.0,noise
right foot pain,pain_musculoskeletal,0.5590588,0.3399278,0.219131,-1,0.0,noise
shoulder blade pain,pain_musculoskeletal,0.6007849,0.38179028,0.21899462,-1,0.0,noise
hand pain,pain_musculoskeletal,0.6697204,0.45099616,0.21872425,-1,0.0,noise
Pain lessened by heat,pain_musculoskeletal,0.5840861,0.3654825,0.21860361,-1,0.0,noise
pain,pain_musculoskeletal,0.88074815,0.6622128,0.21853536,-1,0.0,noise
wicked back pain,pain_musculoskeletal,0.6552247,0.43682307,0.21840161,-1,0.0,noise
bad pain in wrist,pain_musculoskeletal,0.51490974,0.29659104,0.2183187,-1,0.0,noise
severe leg pain,pain_musculoskeletal,0.56535983,0.34755945,0.21780038,-1,0.0,noise
muscle pain in my left leg - particularly ankle,pain_musculoskeletal,0.46454197,0.24677353,0.21776845,-1,0.0,noise
Right hand pain,pain_musculoskeletal,0.574691,0.3569244,0.21776658,-1,0.0,noise
hurt left knee just under it ,pain_musculoskeletal,0.59505963,0.37734082,0.21771881,-1,0.0,noise
bad pain top of left leg ,pain_musculoskeletal,0.54618275,0.32865363,0.21752912,-1,0.0,noise
Both hips hurt - right more than left,pain_musculoskeletal,0.5823493,0.36530438,0.21704492,-1,0.0,noise
Back and pelvic pain,pain_musculoskeletal,0.53987706,0.3228371,0.21703994,-1,0.0,noise
horribly painful arthritis,pain_musculoskeletal,0.62017095,0.40315044,0.21702051,-1,0.0,noise
wrist hurts,pain_musculoskeletal,0.60557187,0.3886224,0.21694946,-1,0.0,noise
terrible pain in left leg and back ,pain_musculoskeletal,0.5746626,0.35815838,0.21650425,-1,0.0,noise
pain even when still,pain_musculoskeletal,0.7362454,0.5199509,0.21629447,-1,0.0,noise
arm & neck severe pain,pain_musculoskeletal,0.533105,0.3169126,0.21619242,-1,0.0,noise
pain shoot down leg,pain_musculoskeletal,0.62352514,0.40742248,0.21610266,-1,0.0,noise
sereve pain in back and left hip ,pain_musculoskeletal,0.5174611,0.30140173,0.21605939,-1,0.0,noise
in pain,pain_musculoskeletal,0.73465055,0.5188118,0.21583873,-1,0.0,noise
right wrist hurts,pain_musculoskeletal,0.5280558,0.3125097,0.2155461,-1,0.0,noise
wrist/finger pain,pain_musculoskeletal,0.56291974,0.34744257,0.21547717,-1,0.0,noise
joint pain like wow,pain_musculoskeletal,0.64275974,0.42747942,0.21528032,-1,0.0,noise
ankle pain,pain_musculoskeletal,0.6107465,0.39551795,0.21522856,-1,0.0,noise
pain in limbs,pain_musculoskeletal,0.65306884,0.437861,0.21520784,-1,0.0,noise
right leg pain,pain_musculoskeletal,0.5657222,0.35059506,0.21512717,-1,0.0,noise
right sided pelvic pain,pain_musculoskeletal,0.51564884,0.30055702,0.21509182,-1,0.0,noise
sharp nerve pain,pain_musculoskeletal,0.5650812,0.35046977,0.21461141,-1,0.0,noise
pain spike around 6,pain_musculoskeletal,0.6357296,0.4211733,0.2145563,-1,0.0,noise
muscular pain ,pain_musculoskeletal,0.7674924,0.5530174,0.21447504,-1,0.0,noise
